transcript_id	gene_id	gene_name	type	gene_id.short	transcript_id.short	has_geneQTL	has_isofQTL	class	shared_isof	distinct_isof	subclass
ENSG00000100612.14_6	ENSG00000100612.14_6	DHRS7	gene	ENSG00000100612	ENSG00000100612	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000182107.7_6	ENSG00000182107.7_6	TMEM30B	gene	ENSG00000182107	ENSG00000182107	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000023608.5_5	ENSG00000023608.5_5	SNAPC1	gene	ENSG00000023608	ENSG00000023608	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000140015.20_5	ENSG00000140015.20_5	KCNH5	gene	ENSG00000140015	ENSG00000140015	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000154001.14_6	ENSG00000154001.14_6	PPP2R5E	gene	ENSG00000154001	ENSG00000154001	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000054654.18_8	ENSG00000054654.18_8	SYNE2	gene	ENSG00000054654	ENSG00000054654	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000179841.8_4	ENSG00000179841.8_4	AKAP5	gene	ENSG00000179841	ENSG00000179841	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000126804.13_6	ENSG00000126804.13_6	ZBTB1	gene	ENSG00000126804	ENSG00000126804	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000258289.8_9	ENSG00000258289.8_9	CHURC1	gene	ENSG00000258289	ENSG00000258289	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000176153.12_4	ENSG00000176153.12_4	GPX2	gene	ENSG00000176153	ENSG00000176153	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000139998.16_7	ENSG00000139998.16_7	RAB15	gene	ENSG00000139998	ENSG00000139998	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000257365.8_5	ENSG00000257365.8_5	FNTB	gene	ENSG00000257365	ENSG00000257365	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000276116.2_6	ENSG00000276116.2_6	FUT8-AS1	gene	ENSG00000276116	ENSG00000276116	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000171723.15_7	ENSG00000171723.15_7	GPHN	gene	ENSG00000171723	ENSG00000171723	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000100554.12_8	ENSG00000100554.12_8	ATP6V1D	gene	ENSG00000100554	ENSG00000100554	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000134001.14_7	ENSG00000134001.14_7	EIF2S1	gene	ENSG00000134001	ENSG00000134001	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100558.9_6	ENSG00000100558.9_6	PLEK2	gene	ENSG00000100558	ENSG00000100558	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000198133.8_7	ENSG00000198133.8_7	TMEM229B	gene	ENSG00000198133	ENSG00000198133	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000054690.14_6	ENSG00000054690.14_6	PLEKHH1	gene	ENSG00000054690	ENSG00000054690	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100564.9_7	ENSG00000100564.9_7	PIGH	gene	ENSG00000100564	ENSG00000100564	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000072110.13_7	ENSG00000072110.13_7	ACTN1	gene	ENSG00000072110	ENSG00000072110	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000258967.1_4	ENSG00000258967.1_4	HMGN1P3	gene	ENSG00000258967	ENSG00000258967	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100626.17_5	ENSG00000100626.17_5	GALNT16	gene	ENSG00000100626	ENSG00000100626	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000198732.11_4	ENSG00000198732.11_4	SMOC1	gene	ENSG00000198732	ENSG00000198732	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000133983.16_7	ENSG00000133983.16_7	COX16	gene	ENSG00000133983	ENSG00000133983	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000133985.3_4	ENSG00000133985.3_4	TTC9	gene	ENSG00000133985	ENSG00000133985	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000197555.9_5	ENSG00000197555.9_5	SIPA1L1	gene	ENSG00000197555	ENSG00000197555	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000119599.17_7	ENSG00000119599.17_7	DCAF4	gene	ENSG00000119599	ENSG00000119599	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000080815.19_7	ENSG00000080815.19_7	PSEN1	gene	ENSG00000080815	ENSG00000080815	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000100767.17_6	ENSG00000100767.17_6	PAPLN	gene	ENSG00000100767	ENSG00000100767	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000133961.20_7	ENSG00000133961.20_7	NUMB	gene	ENSG00000133961	ENSG00000133961	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000184227.8_4	ENSG00000184227.8_4	ACOT1	gene	ENSG00000184227	ENSG00000184227	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000119673.14_5	ENSG00000119673.14_5	ACOT2	gene	ENSG00000119673	ENSG00000119673	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000156030.13_7	ENSG00000156030.13_7	MIDEAS	gene	ENSG00000156030	ENSG00000156030	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000259065.2_8	ENSG00000259065.2_8	AC005520.4	gene	ENSG00000259065	ENSG00000259065	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000140043.11_4	ENSG00000140043.11_4	PTGR2	gene	ENSG00000140043	ENSG00000140043	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000119725.20_5	ENSG00000119725.20_5	ZNF410	gene	ENSG00000119725	ENSG00000119725	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000119723.17_5	ENSG00000119723.17_5	COQ6	gene	ENSG00000119723	ENSG00000119723	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000187097.12_5	ENSG00000187097.12_5	ENTPD5	gene	ENSG00000187097	ENSG00000187097	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000119688.21_8	ENSG00000119688.21_8	ABCD4	gene	ENSG00000119688	ENSG00000119688	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000258559.2_9	ENSG00000258559.2_9	AC005519.1	gene	ENSG00000258559	ENSG00000258559	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000270000.1_6	ENSG00000270000.1_6	AC005479.2	gene	ENSG00000270000	ENSG00000270000	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000259005.1_7	ENSG00000259005.1_7	AC005479.1	gene	ENSG00000259005	ENSG00000259005	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000119616.11_4	ENSG00000119616.11_4	FCF1	gene	ENSG00000119616	ENSG00000119616	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000119718.11_5	ENSG00000119718.11_5	EIF2B2	gene	ENSG00000119718	ENSG00000119718	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000119684.15_5	ENSG00000119684.15_5	MLH3	gene	ENSG00000119684	ENSG00000119684	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000119686.10_5	ENSG00000119686.10_5	FLVCR2	gene	ENSG00000119686	ENSG00000119686	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000089916.18_7	ENSG00000089916.18_7	GPATCH2L	gene	ENSG00000089916	ENSG00000089916	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000258301.3_8	ENSG00000258301.3_8	VASH1-AS1	gene	ENSG00000258301	ENSG00000258301	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000013523.11_7	ENSG00000013523.11_7	ANGEL1	gene	ENSG00000013523	ENSG00000013523	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000258819.2_10	ENSG00000258819.2_10	LINC02289	gene	ENSG00000258819	ENSG00000258819	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000009830.11_9	ENSG00000009830.11_9	POMT2	gene	ENSG00000009830	ENSG00000009830	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100577.19_5	ENSG00000100577.19_5	GSTZ1	gene	ENSG00000100577	ENSG00000100577	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000151445.16_9	ENSG00000151445.16_9	VIPAS39	gene	ENSG00000151445	ENSG00000151445	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000100601.10_6	ENSG00000100601.10_6	ALKBH1	gene	ENSG00000100601	ENSG00000100601	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000119705.10_8	ENSG00000119705.10_8	SLIRP	gene	ENSG00000119705	ENSG00000119705	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000021645.19_7	ENSG00000021645.19_7	NRXN3	gene	ENSG00000021645	ENSG00000021645	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000185070.11_5	ENSG00000185070.11_5	FLRT2	gene	ENSG00000185070	ENSG00000185070	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000054983.17_7	ENSG00000054983.17_7	GALC	gene	ENSG00000054983	ENSG00000054983	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000042317.17_9	ENSG00000042317.17_9	SPATA7	gene	ENSG00000042317	ENSG00000042317	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000070778.13_6	ENSG00000070778.13_6	PTPN21	gene	ENSG00000070778	ENSG00000070778	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000042088.14_8	ENSG00000042088.14_8	TDP1	gene	ENSG00000042088	ENSG00000042088	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000165914.15_6	ENSG00000165914.15_6	TTC7B	gene	ENSG00000165914	ENSG00000165914	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000133943.20_7	ENSG00000133943.20_7	DGLUCY	gene	ENSG00000133943	ENSG00000133943	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000015133.19_5	ENSG00000015133.19_5	CCDC88C	gene	ENSG00000015133	ENSG00000015133	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000165929.13_6	ENSG00000165929.13_6	TC2N	gene	ENSG00000165929	ENSG00000165929	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000140092.14_6	ENSG00000140092.14_6	FBLN5	gene	ENSG00000140092	ENSG00000140092	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100815.12_9	ENSG00000100815.12_9	TRIP11	gene	ENSG00000100815	ENSG00000100815	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000066427.24_9	ENSG00000066427.24_9	ATXN3	gene	ENSG00000066427	ENSG00000066427	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000100599.16_8	ENSG00000100599.16_8	RIN3	gene	ENSG00000100599	ENSG00000100599	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000089737.17_6	ENSG00000089737.17_6	DDX24	gene	ENSG00000089737	ENSG00000089737	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000165948.11_6	ENSG00000165948.11_6	IFI27L1	gene	ENSG00000165948	ENSG00000165948	TRUE	TRUE	eGene eIsof	TRUE	TRUE	Shared Distinct
ENSG00000119632.4_6	ENSG00000119632.4_6	IFI27L2	gene	ENSG00000119632	ENSG00000119632	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000186910.4_5	ENSG00000186910.4_5	SERPINA11	gene	ENSG00000186910	ENSG00000186910	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100665.12_5	ENSG00000100665.12_5	SERPINA4	gene	ENSG00000100665	ENSG00000100665	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000188488.14_6	ENSG00000188488.14_6	SERPINA5	gene	ENSG00000188488	ENSG00000188488	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000273259.3_6	ENSG00000273259.3_6	AL049839.2	gene	ENSG00000273259	ENSG00000273259	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000196136.18_5	ENSG00000196136.18_5	SERPINA3	gene	ENSG00000196136	ENSG00000196136	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100697.14_6	ENSG00000100697.14_6	DICER1	gene	ENSG00000100697	ENSG00000100697	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000165959.12_6	ENSG00000165959.12_6	CLMN	gene	ENSG00000165959	ENSG00000165959	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000182512.5_5	ENSG00000182512.5_5	GLRX5	gene	ENSG00000182512	ENSG00000182512	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000250366.2_5	ENSG00000250366.2_5	TUNAR	gene	ENSG00000250366	ENSG00000250366	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000168398.6_4	ENSG00000168398.6_4	BDKRB2	gene	ENSG00000168398	ENSG00000168398	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100744.15_7	ENSG00000100744.15_7	GSKIP	gene	ENSG00000100744	ENSG00000100744	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000260806.1_6	ENSG00000260806.1_6	AL163051.1	gene	ENSG00000260806	ENSG00000260806	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000090060.18_6	ENSG00000090060.18_6	PAPOLA	gene	ENSG00000090060	ENSG00000090060	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100749.8_5	ENSG00000100749.8_5	VRK1	gene	ENSG00000100749	ENSG00000100749	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000205476.9_6	ENSG00000205476.9_6	CCDC85C	gene	ENSG00000205476	ENSG00000205476	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000036530.9_4	ENSG00000036530.9_4	CYP46A1	gene	ENSG00000036530	ENSG00000036530	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000168350.8_5	ENSG00000168350.8_5	DEGS2	gene	ENSG00000168350	ENSG00000168350	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000258982.1_7	ENSG00000258982.1_7	AL133523.1	gene	ENSG00000258982	ENSG00000258982	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000197119.13_6	ENSG00000197119.13_6	SLC25A29	gene	ENSG00000197119	ENSG00000197119	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000140105.18_7	ENSG00000140105.18_7	WARS1	gene	ENSG00000140105	ENSG00000140105	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000176473.13_5	ENSG00000176473.13_5	WDR25	gene	ENSG00000176473	ENSG00000176473	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000183092.16_6	ENSG00000183092.16_6	BEGAIN	gene	ENSG00000183092	ENSG00000183092	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000214548.18_9	ENSG00000214548.18_9	MEG3	gene	ENSG00000214548	ENSG00000214548	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000230805.8_6	ENSG00000230805.8_6	AL132709.7	gene	ENSG00000230805	ENSG00000230805	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000078304.19_7	ENSG00000078304.19_7	PPP2R5C	gene	ENSG00000078304	ENSG00000078304	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000271780.1_6	ENSG00000271780.1_6	AL118558.3	gene	ENSG00000271780	ENSG00000271780	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100865.15_6	ENSG00000100865.15_6	CINP	gene	ENSG00000100865	ENSG00000100865	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000166126.11_6	ENSG00000166126.11_6	AMN	gene	ENSG00000166126	ENSG00000166126	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000198752.11_6	ENSG00000198752.11_6	CDC42BPB	gene	ENSG00000198752	ENSG00000198752	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000205436.7_6	ENSG00000205436.7_6	EXOC3L4	gene	ENSG00000205436	ENSG00000205436	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000185215.10_7	ENSG00000185215.10_7	TNFAIP2	gene	ENSG00000185215	ENSG00000185215	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000259775.1_6	ENSG00000259775.1_6	AL138976.2	gene	ENSG00000259775	ENSG00000259775	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000100664.11_5	ENSG00000100664.11_5	EIF5	gene	ENSG00000100664	ENSG00000100664	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000075413.18_7	ENSG00000075413.18_7	MARK3	gene	ENSG00000075413	ENSG00000075413	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000166165.13_6	ENSG00000166165.13_6	CKB	gene	ENSG00000166165	ENSG00000166165	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000166170.9_4	ENSG00000166170.9_4	BAG5	gene	ENSG00000166170	ENSG00000166170	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000256053.8_6	ENSG00000256053.8_6	COA8	gene	ENSG00000256053	ENSG00000256053	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000256500.6_7	ENSG00000256500.6_7	AL139300.1	gene	ENSG00000256500	ENSG00000256500	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000270108.1_9	ENSG00000270108.1_9	AL049840.7	gene	ENSG00000270108	ENSG00000270108	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000269940.1_9	ENSG00000269940.1_9	AL049840.5	gene	ENSG00000269940	ENSG00000269940	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000126215.14_6	ENSG00000126215.14_6	XRCC3	gene	ENSG00000126215	ENSG00000126215	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000258986.7_8	ENSG00000258986.7_8	TMEM179	gene	ENSG00000258986	ENSG00000258986	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000203485.13_5	ENSG00000203485.13_5	INF2	gene	ENSG00000203485	ENSG00000203485	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000142208.16_9	ENSG00000142208.16_9	AKT1	gene	ENSG00000142208	ENSG00000142208	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000179627.10_5	ENSG00000179627.10_5	ZBTB42	gene	ENSG00000179627	ENSG00000179627	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000239365.2_5	ENSG00000239365.2_5	RPS26P49	gene	ENSG00000239365	ENSG00000239365	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000099814.16_5	ENSG00000099814.16_5	CEP170B	gene	ENSG00000099814	ENSG00000099814	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000140104.14_7	ENSG00000140104.14_7	CLBA1	gene	ENSG00000140104	ENSG00000140104	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000170779.11_5	ENSG00000170779.11_5	CDCA4	gene	ENSG00000170779	ENSG00000170779	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000257556.2_7	ENSG00000257556.2_7	LINC02298	gene	ENSG00000257556	ENSG00000257556	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000184916.9_6	ENSG00000184916.9_6	JAG2	gene	ENSG00000184916	ENSG00000184916	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000183828.15_6	ENSG00000183828.15_6	NUDT14	gene	ENSG00000183828	ENSG00000183828	TRUE	TRUE	eGene eIsof	TRUE	FALSE	Shared only
ENSG00000184887.13_6	ENSG00000184887.13_6	BTBD6	gene	ENSG00000184887	ENSG00000184887	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000185347.17_10	ENSG00000185347.17_10	TEDC1	gene	ENSG00000185347	ENSG00000185347	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000180229.12_5	ENSG00000180229.12_5	HERC2P3	gene	ENSG00000180229	ENSG00000180229	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000276550.4_3	ENSG00000276550.4_3	HERC2P2	gene	ENSG00000276550	ENSG00000276550	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000206149.10_4	ENSG00000206149.10_4	HERC2P9	gene	ENSG00000206149	ENSG00000206149	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000104059.4_4	ENSG00000104059.4_4	FAM189A1	gene	ENSG00000104059	ENSG00000104059	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000247728.2_7	ENSG00000247728.2_7	AC091057.3	gene	ENSG00000247728	ENSG00000247728	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000198690.10_6	ENSG00000198690.10_6	FAN1	gene	ENSG00000198690	ENSG00000198690	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000166912.17_5	ENSG00000166912.17_5	MTMR10	gene	ENSG00000166912	ENSG00000166912	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175344.18_6	ENSG00000175344.18_6	CHRNA7	gene	ENSG00000175344	ENSG00000175344	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000223509.8_7	ENSG00000223509.8_7	AC135983.3	gene	ENSG00000223509	ENSG00000223509	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000262728.6_8	ENSG00000262728.6_8	AC123768.3	gene	ENSG00000262728	ENSG00000262728	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000166922.8_3	ENSG00000166922.8_3	SCG5	gene	ENSG00000166922	ENSG00000166922	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000169857.8_6	ENSG00000169857.8_6	AVEN	gene	ENSG00000169857	ENSG00000169857	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000134152.11_6	ENSG00000134152.11_6	KATNBL1	gene	ENSG00000134152	ENSG00000134152	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000128463.13_5	ENSG00000128463.13_5	EMC4	gene	ENSG00000128463	ENSG00000128463	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000176454.14_6	ENSG00000176454.14_6	LPCAT4	gene	ENSG00000176454	ENSG00000176454	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000175265.17_5	ENSG00000175265.17_5	GOLGA8A	gene	ENSG00000175265	ENSG00000175265	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000215252.11_4	ENSG00000215252.11_4	GOLGA8B	gene	ENSG00000215252	ENSG00000215252	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000134138.20_7	ENSG00000134138.20_7	MEIS2	gene	ENSG00000134138	ENSG00000134138	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000128829.12_4	ENSG00000128829.12_4	EIF2AK4	gene	ENSG00000128829	ENSG00000128829	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000140319.11_5	ENSG00000140319.11_5	SRP14	gene	ENSG00000140319	ENSG00000140319	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000248508.8_7	ENSG00000248508.8_7	SRP14-AS1	gene	ENSG00000248508	ENSG00000248508	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000128944.13_7	ENSG00000128944.13_7	KNSTRN	gene	ENSG00000128944	ENSG00000128944	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000128928.10_6	ENSG00000128928.10_6	IVD	gene	ENSG00000128928	ENSG00000128928	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000128891.15_9	ENSG00000128891.15_9	CCDC32	gene	ENSG00000128891	ENSG00000128891	TRUE	TRUE	eGene eIsof	TRUE	TRUE	Shared Distinct
ENSG00000104129.10_5	ENSG00000104129.10_5	DNAJC17	gene	ENSG00000104129	ENSG00000104129	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000166140.17_4	ENSG00000166140.17_4	ZFYVE19	gene	ENSG00000166140	ENSG00000166140	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000166145.14_4	ENSG00000166145.14_4	SPINT1	gene	ENSG00000166145	ENSG00000166145	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000128908.17_9	ENSG00000128908.17_9	INO80	gene	ENSG00000128908	ENSG00000128908	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000187446.12_4	ENSG00000187446.12_4	CHP1	gene	ENSG00000187446	ENSG00000187446	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000137806.9_6	ENSG00000137806.9_6	NDUFAF1	gene	ENSG00000137806	ENSG00000137806	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000137825.11_5	ENSG00000137825.11_5	ITPKA	gene	ENSG00000137825	ENSG00000137825	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000103932.12_7	ENSG00000103932.12_7	RPAP1	gene	ENSG00000103932	ENSG00000103932	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000243708.10_4	ENSG00000243708.10_4	PLA2G4B	gene	ENSG00000243708	ENSG00000243708	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000166887.15_5	ENSG00000166887.15_5	VPS39	gene	ENSG00000166887	ENSG00000166887	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000092531.10_5	ENSG00000092531.10_5	SNAP23	gene	ENSG00000092531	ENSG00000092531	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000166946.14_5	ENSG00000166946.14_5	CCNDBP1	gene	ENSG00000166946	ENSG00000166946	TRUE	TRUE	eGene eIsof	FALSE	FALSE	Indeterminate
ENSG00000168803.15_4	ENSG00000168803.15_4	ADAL	gene	ENSG00000168803	ENSG00000168803	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
ENSG00000067369.14_6	ENSG00000067369.14_6	TP53BP1	gene	ENSG00000067369	ENSG00000067369	FALSE	TRUE	eIsof only	FALSE	FALSE	N/A
ENSG00000223572.10_3	ENSG00000223572.10_3	CKMT1A	gene	ENSG00000223572	ENSG00000223572	TRUE	FALSE	eGene only	FALSE	FALSE	N/A
